gender,age,age_o,race,race_o,samerace,imprace,goal,date,go_out,field_cd,career_c,income,mn_sat,tuition,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr3_1,sinc3_1,intel3_1,fun3_1,amb3_1,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,match
1,27,42,3,5,0,10,6,2,4,11,8,100514.0,1220,54625.0,5,1,69,60,94,5,30,96,1,6,3,5,2,7,8,10,9,4,6,5,8,4,7,4,9,2,6,7,8,5,0
1,35,22,1,5,0,1,2,7,7,17,8,30198.0,1511,40508.0,1,9,22,9,8,93,21,45,4,1,3,8,1,9,3,10,7,6,10,9,3,3,5,7,8,7,3,10,7,3,1
1,42,43,4,1,0,8,2,2,7,13,16,32391.0,962,14292.0,7,6,8,69,43,73,53,76,4,3,4,9,6,1,1,5,8,10,8,5,6,7,10,2,8,5,3,9,2,10,0
1,38,19,2,2,1,9,5,6,1,17,1,63226.0,837,43787.0,8,9,81,50,11,83,19,12,6,8,6,10,3,4,3,10,10,7,4,5,3,6,4,4,5,9,6,6,2,1,0
0,27,38,3,2,0,10,1,1,4,4,16,82385.0,973,53249.0,7,8,14,91,4,67,95,89,9,2,7,7,5,4,4,6,1,3,1,9,3,7,10,8,1,8,6,9,4,9,1
0,22,43,2,3,0,5,4,4,6,6,7,143471.34999999998,989,14257.0,6,6,78,69,77,52,72,55,7,1,7,5,1,3,1,10,3,4,3,4,5,1,6,6,5,3,3,5,2,5,0
0,34,34,3,3,1,5,1,4,3,2,8,76020.0,1539,22781.0,7,5,5,5,13,65,20,96,10,3,2,1,9,2,3,6,5,2,5,6,6,9,2,6,3,4,3,4,7,8,0
0,39,27,6,4,0,5,6,5,4,17,7,33182.0,1026,13167.0,9,1,42,85,83,80,8,10,6,4,5,5,4,2,5,10,8,5,9,3,7,9,8,7,8,7,2,3,7,8,0
0,30,29,5,4,0,1,6,7,4,16,7,99809.0,1434,20571.0,7,2,61,4,26,96,46,88,5,10,4,2,8,9,10,7,8,2,4,4,2,4,1,5,3,3,9,8,6,10,0
1,40,42,2,3,0,2,5,5,2,18,12,106759.0,1208,45629.0,3,9,23,40,40,75,29,41,2,6,1,2,1,10,10,6,7,2,5,8,8,10,6,5,8,6,10,1,4,4,1
0,34,37,1,1,1,4,2,3,1,10,6,111225.0,1019,42819.0,3,5,53,73,28,49,62,4,7,1,3,3,1,6,8,9,3,9,5,8,2,4,6,8,7,3,9,5,6,2,0
0,26,42,4,1,0,6,5,6,4,3,11,133156.0,1344,34562.0,9,2,45,67,4,81,8,89,4,10,8,5,9,4,4,9,9,4,10,7,2,10,4,2,7,6,8,3,6,3,0
0,41,19,1,1,1,3,2,7,1,4,11,38051.0,1060,21121.0,3,2,25,18,75,46,26,25,5,5,1,9,1,9,5,2,9,2,7,7,7,1,2,10,2,4,5,3,2,6,0
0,29,40,6,4,0,10,2,2,7,12,11,94778.0,1407,45735.0,3,2,24,14,70,8,91,8,5,4,8,3,2,4,5,9,4,3,6,10,3,10,6,3,7,6,2,9,7,7,0
1,31,33,1,4,0,9,4,2,1,13,2,74064.0,1024,27633.0,6,6,66,37,91,24,80,4,1,3,6,3,6,1,3,9,5,7,3,4,6,2,9,6,6,8,10,5,10,2,0
1,31,32,5,5,1,1,3,7,5,15,11,65453.0,1341,24569.0,2,8,26,71,16,93,5,93,8,5,4,2,9,5,7,8,4,5,7,8,1,5,5,4,8,2,4,3,6,10,1
1,25,30,1,1,1,5,3,4,6,5,13,124685.0,1227,37695.0,5,6,63,92,94,72,72,63,7,1,9,10,1,8,4,3,4,5,8,8,8,9,10,1,2,10,6,1,2,5,0
1,40,35,2,6,0,6,1,5,2,11,15,127182.0,1086,56965.0,3,7,37,80,51,39,95,49,7,2,3,6,10,8,1,9,3,10,3,4,3,3,3,1,1,6,1,9,5,6,0
1,22,37,5,3,0,6,1,7,7,9,11,139551.0,1308,46640.0,10,1,49,88,83,31,12,38,2,5,5,8,6,10,2,9,5,6,10,4,9,1,9,10,1,8,10,5,4,4,0
0,36,39,4,5,0,3,3,6,7,2,5,136971.0,1266,54359.0,7,4,41,8,33,58,91,65,5,2,6,10,7,3,3,5,5,1,8,7,4,10,8,7,1,5,5,2,7,7,0
1,31,31,4,4,1,2,2,7,1,8,13,89088.0,882,31044.0,10,1,96,75,62,94,68,67,10,3,7,4,6,7,4,5,10,7,4,4,6,8,2,8,1,6,5,7,1,8,0
1,26,35,4,5,0,4,2,1,3,15,9,125641.0,1354,36543.0,9,3,53,41,46,52,89,19,4,1,8,4,7,7,3,9,2,8,5,8,2,9,10,4,2,5,10,1,3,10,0
1,24,19,6,5,0,1,1,6,6,12,10,63489.0,1126,15867.0,6,3,22,36,67,56,95,74,8,7,7,2,3,4,2,5,4,4,2,9,5,9,1,3,5,6,1,5,7,8,0
0,43,19,4,3,0,3,5,7,2,6,11,36735.0,1531,51933.0,9,4,30,11,15,60,62,16,4,6,5,7,6,10,2,5,1,5,5,2,9,6,5,6,4,5,3,5,4,7,0
0,43,20,3,1,0,3,2,4,4,3,2,108343.0,837,19156.0,10,8,4,67,81,86,85,73,3,8,8,5,1,8,6,3,5,6,6,3,6,8,6,10,10,6,6,3,3,10,1
1,43,22,1,4,0,10,5,3,1,10,5,30525.0,837,35546.0,5,3,32,19,59,7,68,37,9,5,9,4,5,6,5,9,1,6,3,4,9,3,10,3,6,10,1,10,7,10,0
0,25,42,3,6,0,5,4,1,5,1,10,130502.0,860,54400.0,3,4,91,69,4,18,38,93,5,3,8,10,9,9,9,5,6,6,2,4,3,3,7,3,4,2,9,8,10,1,1
0,31,33,6,6,1,5,5,5,7,13,16,57274.0,1337,40426.0,9,9,63,38,24,26,54,26,10,6,2,10,3,6,9,5,8,1,2,7,10,1,1,7,7,8,7,8,9,7,1
1,39,39,3,3,1,8,4,7,4,2,15,53364.0,1486,30345.0,1,7,35,8,26,43,24,37,10,10,2,9,4,2,1,6,4,5,5,9,6,3,4,7,8,6,9,1,1,6,0
0,31,32,4,5,0,9,1,2,6,12,17,85513.0,1133,57566.3,2,7,80,76,6,36,71,13,9,9,3,3,6,2,8,1,6,3,5,10,1,9,1,9,6,6,1,2,1,5,0
0,28,29,3,3,1,6,5,7,4,8,11,78503.0,1013,57011.0,4,4,89,7,74,4,20,39,4,3,1,5,8,7,10,1,6,3,3,8,7,2,2,9,4,5,1,4,5,6,0
0,31,26,1,6,0,3,1,1,6,18,2,49367.0,937,15472.0,10,6,96,4,57,4,15,87,5,10,6,10,7,7,9,8,5,7,3,9,8,5,8,4,5,3,9,9,5,5,0
1,38,43,3,5,0,10,1,5,6,5,2,82682.0,1270,37093.0,7,7,34,37,88,42,8,62,4,6,7,3,6,1,6,9,7,7,7,3,4,7,1,5,1,2,6,1,3,6,0
1,25,31,2,2,1,6,1,6,4,16,7,130695.0,1473,47988.0,9,7,20,41,16,94,51,22,1,10,8,8,3,9,3,4,9,1,8,7,10,1,10,7,1,6,5,10,10,4,1
1,20,38,5,6,0,10,2,1,3,5,4,58187.0,1442,35570.0,10,9,46,38,61,89,52,46,3,3,7,10,3,4,2,6,1,3,7,9,5,2,7,1,10,1,9,5,5,8,0
0,40,33,4,4,1,6,6,5,2,3,13,26252.95,1147,14262.0,9,2,42,74,18,27,18,88,3,7,8,8,4,3,1,3,1,2,7,9,1,10,5,1,6,7,7,2,9,7,0
1,35,28,5,3,0,3,4,4,3,4,8,26252.95,837,49238.0,3,1,51,86,93,51,32,72,7,3,2,2,9,8,6,1,1,6,5,7,8,2,10,2,10,7,1,10,8,3,1
0,20,23,5,1,0,3,1,1,3,4,10,26252.95,1526,12502.4,10,9,46,56,7,55,25,32,8,4,4,6,8,4,6,10,5,7,4,10,1,1,4,6,9,1,3,10,3,1,0
0,30,27,1,5,0,5,6,2,5,9,7,87289.0,1486,12502.4,3,6,19,73,80,37,83,76,1,8,1,8,8,1,8,8,7,5,9,5,9,4,4,6,2,1,9,9,3,5,0
0,29,25,4,1,0,5,2,1,1,4,11,69368.0,1330,36346.0,8,2,71,77,19,55,95,51,8,10,1,7,6,5,7,3,9,8,9,8,8,6,10,7,10,1,2,9,9,8,1
1,32,33,1,6,0,4,1,3,1,5,3,78891.0,960,24899.0,9,6,45,39,11,13,61,69,8,5,7,6,3,6,7,2,8,5,3,7,3,1,8,1,10,6,4,10,9,8,0
1,35,20,3,3,1,5,4,3,1,1,11,46780.0,1442,24669.0,1,5,96,64,96,7,32,49,8,1,4,10,2,2,2,1,6,4,4,8,4,8,2,5,1,9,1,9,9,7,0
1,22,19,2,3,0,1,4,4,1,1,9,61786.0,1402,55524.0,7,2,72,10,92,35,41,34,10,5,3,4,6,3,1,2,1,9,7,7,7,4,4,9,4,2,10,7,3,5,0
1,24,33,3,1,0,6,1,3,1,18,3,61769.0,894,25312.0,8,6,76,71,77,41,29,84,5,8,8,4,4,4,3,2,10,7,3,4,2,4,2,6,8,10,10,4,3,9,0
0,28,36,2,6,0,4,3,4,6,10,6,65114.0,1392,29663.0,6,4,66,68,43,4,24,50,1,2,2,4,3,1,6,10,7,8,9,3,2,5,7,2,3,2,1,7,5,1,1
1,43,26,3,5,0,2,6,6,2,16,2,143471.34999999998,843,14595.0,10,4,24,48,60,64,92,36,7,2,3,1,6,5,4,3,10,5,9,7,5,8,1,5,6,2,9,4,9,4,1
0,43,33,2,1,0,10,6,6,2,3,3,64381.0,1559,28051.0,8,5,34,5,28,19,61,60,3,6,9,1,7,3,10,3,9,3,2,10,2,1,1,1,5,10,10,6,1,6,1
1,28,39,4,1,0,10,5,1,1,18,10,33694.0,1192,20952.0,1,8,10,78,25,96,25,23,2,10,9,1,6,9,1,1,1,8,1,3,7,10,3,6,3,2,8,5,4,7,1
1,43,43,4,5,0,2,4,4,1,1,12,77712.0,1140,44041.0,6,2,75,74,46,82,20,89,1,6,7,8,6,5,7,6,2,2,10,10,5,7,1,1,10,1,2,5,8,3,0
1,32,21,4,2,0,6,1,2,6,17,4,91964.0,886,49831.0,10,5,4,57,90,8,80,80,2,7,4,8,3,2,8,5,4,4,10,2,1,5,3,1,3,8,3,5,7,3,1
0,27,27,5,4,0,6,5,5,4,3,7,137028.0,1113,45302.0,10,2,63,11,80,50,5,66,2,8,9,10,7,2,5,4,3,7,10,8,10,6,2,2,6,10,4,3,7,5,0
0,32,36,3,6,0,6,1,7,6,17,15,133293.0,1115,57566.3,9,3,89,80,91,19,74,53,9,1,10,1,7,1,3,8,4,7,9,9,1,4,10,5,4,3,5,7,2,1,0
0,30,30,5,3,0,4,3,3,5,12,6,32761.0,880,38501.0,6,8,33,63,76,44,36,4,1,1,4,10,10,3,10,10,5,8,2,2,10,10,2,9,5,6,10,5,9,6,1
0,31,35,3,1,0,8,4,3,3,12,1,37045.0,837,35794.0,5,1,65,46,70,14,93,62,2,7,4,6,10,4,6,6,10,7,9,9,4,4,7,1,6,7,3,8,5,2,0
0,34,32,4,3,0,1,1,7,1,12,9,53607.0,1395,57163.0,4,9,82,55,73,54,45,53,10,1,9,10,4,3,8,1,9,6,9,3,6,8,5,2,5,3,6,2,8,10,0
1,30,21,5,2,0,3,6,1,7,15,17,53189.0,891,38746.0,3,7,50,11,74,42,68,54,9,2,7,8,10,6,10,1,2,7,10,3,8,4,2,9,1,4,5,4,2,2,0
0,27,26,6,1,0,10,6,4,1,4,9,90361.0,1015,57566.3,6,5,78,93,53,87,30,96,4,4,10,8,3,7,2,4,9,2,2,9,7,8,6,5,5,5,4,8,4,7,0
0,42,21,6,5,0,3,1,7,3,12,6,46916.0,1196,20272.0,4,2,70,44,82,59,62,94,5,2,1,9,9,4,3,1,8,8,8,3,6,1,5,7,10,2,10,7,1,1,1
0,19,33,5,5,1,5,6,2,5,1,2,37768.0,1011,25740.0,5,6,9,46,59,95,95,16,7,10,4,4,6,1,5,7,4,9,6,9,7,6,9,5,6,3,3,9,5,6,0
0,19,38,6,5,0,4,2,6,3,18,10,27080.0,865,18507.0,5,7,88,5,81,33,54,84,8,8,1,1,8,2,4,1,1,10,5,7,1,7,2,10,9,9,7,2,1,1,0
1,32,32,3,6,0,6,4,3,5,4,8,34786.0,1319,53662.0,2,9,47,63,96,84,27,4,1,8,5,7,6,3,7,8,8,5,10,10,7,8,5,10,2,10,6,3,9,8,0
0,33,41,1,1,1,2,6,1,2,9,8,143471.34999999998,1036,45256.0,7,5,53,35,90,51,41,20,9,4,9,8,3,3,9,2,8,6,1,9,9,7,3,6,8,9,9,9,5,10,0
1,29,19,3,3,1,3,2,7,4,12,7,143471.34999999998,1540,41515.0,8,6,57,16,56,17,68,25,8,8,6,10,8,6,7,9,7,3,1,4,2,4,6,1,8,6,2,2,1,8,0
1,43,43,3,2,0,7,2,6,4,7,2,121271.0,837,52744.0,7,7,8,19,74,10,85,66,7,3,6,10,2,9,10,10,8,1,2,9,3,8,8,8,6,2,6,7,9,4,0
1,41,31,4,3,0,1,4,3,5,11,10,52727.0,837,38799.0,2,8,24,27,16,91,95,95,5,9,2,8,7,8,3,9,8,7,3,3,1,7,3,5,7,2,1,5,10,8,0
0,23,20,3,4,0,2,1,2,7,16,1,43465.0,1022,49971.0,5,4,11,76,95,73,9,67,7,2,7,3,2,3,1,4,3,9,2,6,6,6,8,1,6,2,5,7,8,2,0
1,23,39,4,6,0,5,3,5,5,9,8,137358.0,1370,36575.0,8,9,71,61,59,34,35,26,6,1,3,4,10,2,2,4,6,9,4,9,5,5,8,2,5,4,2,2,2,1,0
0,29,40,5,5,1,8,4,5,2,14,17,137185.0,885,36480.0,1,1,94,15,88,4,49,95,3,3,8,6,5,5,3,9,1,6,3,3,2,5,1,2,10,10,4,10,5,4,1
0,42,21,3,2,0,10,1,4,3,16,6,47141.0,837,14951.0,6,6,41,8,96,47,90,84,10,5,10,6,6,10,5,4,5,1,3,3,3,6,6,4,9,2,10,2,2,9,0
0,32,19,2,3,0,7,4,6,5,10,13,74199.0,1361,28540.0,8,3,30,10,11,96,59,27,6,6,2,7,5,7,7,3,1,8,10,4,4,5,3,10,8,9,4,3,3,5,0
0,21,40,3,5,0,10,3,4,4,8,2,90436.0,1559,48765.0,7,4,83,75,13,45,34,29,2,10,6,10,8,6,6,3,1,6,3,6,7,4,3,8,2,2,10,9,10,10,0
0,41,26,4,5,0,4,1,6,7,5,13,137050.0,947,56059.0,8,4,75,72,10,64,33,81,2,4,1,4,8,3,7,8,4,3,8,1,1,2,8,7,9,4,5,5,6,4,0
1,21,34,5,3,0,3,5,5,6,8,13,74601.0,1045,55031.0,4,5,80,66,5,92,52,38,1,9,9,8,2,1,9,1,8,10,10,4,6,9,10,4,9,7,4,7,3,2,0
1,19,31,3,4,0,4,3,7,7,6,15,71989.0,837,33142.0,6,1,30,61,76,26,75,72,5,7,7,5,7,10,9,4,5,1,4,6,10,7,9,4,4,3,8,5,1,6,1
0,43,34,5,1,0,9,4,1,1,5,17,53777.0,1516,36794.0,7,4,91,45,86,37,27,11,6,2,4,5,7,2,10,2,2,9,10,10,2,1,10,4,4,6,3,7,8,8,0
1,41,19,3,4,0,7,6,2,6,13,7,47061.0,924,20620.0,5,7,29,47,94,81,67,72,1,1,9,4,7,1,7,7,8,6,7,3,8,1,6,9,8,5,1,10,4,1,0
0,29,27,5,4,0,3,4,4,1,18,12,106775.0,1347,52121.0,6,9,21,83,44,26,12,4,7,9,7,10,10,9,4,9,10,1,10,6,8,7,5,3,1,10,8,3,2,9,0
1,24,40,5,2,0,3,5,7,4,1,1,98983.0,1078,57566.3,4,5,96,6,90,4,16,68,4,8,3,3,1,7,1,2,2,4,7,8,9,1,3,9,8,8,4,5,2,7,0
1,37,33,3,4,0,9,4,1,3,17,5,98311.0,837,26495.0,6,4,30,11,84,78,43,66,3,10,5,8,7,10,2,3,10,3,7,3,2,9,8,10,4,3,10,2,3,8,0
1,26,43,4,5,0,8,6,1,5,4,16,143471.34999999998,1129,42555.0,7,7,62,17,36,10,81,80,3,8,3,1,4,8,1,5,2,10,5,7,8,8,3,5,3,9,8,6,8,1,0
1,26,42,1,1,1,7,2,3,5,13,7,94824.0,1039,39080.0,9,5,7,77,11,13,89,55,3,3,7,5,4,4,10,4,2,7,9,5,7,1,8,3,10,5,9,10,10,4,1
1,25,36,6,5,0,10,5,1,1,12,4,47433.0,1299,37264.0,4,1,96,19,18,96,18,88,9,6,10,8,6,5,3,2,5,1,3,2,10,6,5,3,9,10,4,6,9,4,0
0,31,41,5,2,0,9,3,7,4,11,2,49980.0,1242,51155.0,6,1,6,77,74,14,5,29,5,9,7,5,7,6,3,6,1,2,1,10,9,1,2,7,1,6,5,9,2,2,0
0,19,42,2,1,0,5,1,1,1,12,16,114130.0,1451,57566.3,3,2,39,51,50,4,50,25,2,3,5,3,6,7,10,4,3,5,5,10,6,6,5,5,9,3,9,2,10,10,0
1,40,20,6,5,0,1,5,7,5,13,14,86018.0,1484,49855.0,4,2,78,38,56,21,92,56,9,3,3,1,8,8,7,6,3,1,9,8,5,3,3,10,9,7,3,9,10,3,0
0,38,29,5,1,0,5,2,1,1,14,3,113007.0,1315,24707.0,4,3,8,26,89,16,57,4,6,7,7,7,4,3,10,4,2,1,9,5,2,8,5,5,1,5,8,9,3,9,0
1,40,20,6,1,0,6,6,2,6,3,11,134819.0,1347,32823.0,5,5,9,88,8,57,24,78,10,8,1,8,6,9,3,4,7,4,10,2,2,2,2,9,3,5,10,9,8,10,0
0,29,32,3,1,0,2,5,2,6,17,8,126062.0,1559,53155.0,4,8,28,57,4,47,25,4,3,5,6,4,2,4,6,8,1,1,4,3,10,8,2,1,10,6,1,2,3,7,0
1,42,34,2,4,0,5,4,5,6,15,14,134225.0,1559,46177.0,10,9,24,61,94,10,69,44,5,6,3,5,2,1,7,1,2,10,1,8,8,8,8,4,8,10,7,1,7,10,0
1,19,35,1,1,1,7,3,5,3,10,15,41597.0,837,57488.0,1,4,78,38,70,73,82,77,3,8,7,6,5,2,6,10,7,8,6,8,5,9,7,3,1,7,6,7,7,6,0
1,30,24,1,3,0,4,6,5,3,11,16,57916.0,1073,26044.0,10,8,4,70,15,4,57,53,9,2,9,9,9,10,5,1,3,8,5,3,2,2,3,9,10,7,8,9,2,7,0
0,43,36,4,2,0,2,3,3,7,1,17,70837.0,1455,31323.0,6,8,36,70,74,49,10,89,8,7,10,4,9,6,7,5,6,2,6,9,5,2,2,3,4,2,6,7,8,10,0
0,21,24,5,2,0,5,3,4,4,17,6,27475.0,1491,14730.0,1,8,21,13,9,66,11,37,6,6,10,10,5,5,3,3,5,2,1,10,6,2,9,8,8,1,3,10,6,1,0
1,37,22,3,2,0,2,3,5,3,15,14,55124.0,1244,49303.0,1,7,11,32,37,38,24,71,8,4,7,1,10,5,8,10,3,10,5,5,9,1,1,3,9,5,8,1,5,4,0
1,35,43,5,5,1,7,2,1,6,3,9,110707.0,1119,24641.0,2,7,96,91,26,16,70,8,4,10,10,5,3,2,8,3,3,1,3,4,5,4,3,1,7,7,3,5,6,9,0
0,36,25,1,3,0,10,6,6,3,12,15,82283.0,1419,26113.0,8,8,62,94,66,79,23,89,9,2,1,5,6,7,7,1,10,6,2,8,3,6,2,1,6,4,10,3,6,4,1
0,33,38,6,1,0,8,5,2,4,16,9,107302.0,1394,43312.0,9,7,66,17,44,7,71,74,2,3,2,3,10,5,7,6,6,4,6,8,4,4,4,6,6,5,5,2,7,4,0
0,43,33,2,5,0,6,5,5,7,4,17,91717.0,1196,30489.0,7,1,35,67,44,29,5,90,5,6,10,9,10,1,2,1,8,9,3,1,9,3,8,1,8,2,8,3,10,4,0
0,31,33,6,6,1,9,6,7,4,1,15,26252.95,1137,14997.0,5,2,42,13,75,62,7,58,5,8,5,10,4,6,6,1,2,10,8,7,7,8,3,3,10,10,6,4,4,9,0
0,25,36,4,3,0,1,1,2,1,10,17,75314.0,1357,34944.0,7,8,38,35,6,54,25,26,5,3,3,6,6,2,2,6,6,9,1,8,2,10,1,4,1,10,10,1,5,4,1
1,29,42,2,4,0,4,3,2,1,5,13,58634.0,1481,51286.0,8,1,63,53,66,86,39,15,9,1,6,1,6,6,3,1,9,1,6,8,8,4,4,5,5,8,6,7,2,1,0
0,26,32,3,2,0,5,3,2,3,17,6,31786.0,1559,57566.3,6,2,47,53,67,16,32,29,4,7,3,4,9,8,9,1,4,3,9,1,9,3,7,1,1,9,10,9,5,4,0
1,23,24,1,3,0,6,5,3,4,11,4,134644.0,1271,26917.0,4,4,62,85,35,96,25,41,3,10,6,8,8,9,10,4,7,3,2,6,9,10,10,6,10,5,1,6,7,10,1
1,43,22,2,3,0,1,3,1,4,18,7,48957.0,916,56222.0,8,8,60,84,73,78,5,8,7,7,2,5,6,3,1,2,10,7,9,4,5,8,10,10,1,8,6,3,9,3,0
0,35,40,5,2,0,8,5,5,1,17,5,70277.0,964,28999.0,4,3,34,95,63,88,66,20,2,4,4,7,2,5,6,8,10,7,4,10,3,7,8,6,2,2,3,9,2,9,0
0,19,28,3,5,0,2,5,7,2,9,9,69594.0,1345,45902.0,8,6,86,41,40,90,61,84,8,10,3,10,5,5,9,6,5,8,7,4,9,9,8,8,2,8,8,7,3,10,0
1,40,27,1,1,1,10,2,6,2,15,7,60585.0,1395,46069.0,2,5,96,48,94,96,45,46,1,6,7,4,6,9,8,6,8,9,1,3,8,9,10,3,6,8,7,6,9,5,0
0,25,42,2,1,0,1,1,2,6,14,4,107237.0,886,50354.0,4,8,42,88,47,79,23,27,2,10,8,1,9,2,3,9,3,6,10,9,10,5,10,8,1,9,8,7,10,6,0
1,41,38,1,5,0,1,3,5,3,13,9,132935.0,1045,15084.0,2,9,48,4,37,8,82,6,1,10,6,1,2,2,6,6,10,3,5,9,1,3,9,9,6,9,3,1,6,4,0
0,31,40,2,4,0,2,3,6,2,3,9,54986.0,1163,19953.0,10,4,62,59,33,81,95,67,7,4,2,1,4,8,9,5,2,10,2,7,10,10,1,5,4,6,3,5,8,2,0
0,23,43,1,3,0,3,2,6,2,2,17,87267.0,1332,26610.0,9,6,76,14,14,82,5,58,1,6,5,9,10,1,4,7,8,9,6,1,1,1,7,2,10,5,4,9,1,10,0
0,27,26,6,5,0,2,3,7,1,18,5,97795.0,1149,39245.0,3,7,29,49,51,40,90,7,7,4,10,8,6,9,6,9,2,2,7,7,6,9,8,10,6,5,9,6,4,4,0
1,25,19,4,2,0,5,2,3,3,9,6,94463.0,837,24246.0,6,3,74,11,96,71,50,66,10,8,5,10,3,1,6,10,1,1,4,8,5,8,6,10,10,8,2,6,2,2,1
0,34,37,6,2,0,9,5,1,4,14,12,73392.0,1275,34491.0,3,7,73,69,60,23,7,81,7,8,1,9,10,3,6,2,7,10,4,8,9,6,8,2,8,10,10,8,6,5,0
1,42,19,2,2,1,2,3,2,1,12,3,60362.0,1078,26077.0,2,4,48,38,39,65,38,67,7,2,8,1,8,2,9,6,6,10,10,9,4,7,7,4,9,4,6,5,2,6,0
0,29,25,5,2,0,10,1,2,2,10,4,38565.0,1522,37261.0,10,1,43,10,96,73,65,96,2,2,9,3,8,9,3,3,10,7,10,5,7,4,1,5,1,3,1,1,6,1,0
1,34,20,4,5,0,6,2,6,2,13,5,112650.0,1423,31107.0,2,6,88,15,9,82,49,36,6,1,2,7,4,3,6,9,9,2,2,4,10,8,10,7,8,6,10,6,3,4,0
0,30,19,6,4,0,9,2,4,2,4,5,90180.0,1197,40439.0,2,9,40,75,25,20,61,66,6,2,5,4,5,3,10,8,6,9,10,1,5,8,3,10,10,3,3,10,5,1,0
1,36,21,6,1,0,4,5,5,5,11,9,87690.0,843,26459.0,5,3,67,26,30,17,18,39,7,9,10,3,7,8,2,6,4,4,8,4,4,6,3,10,10,5,4,7,10,7,0
1,29,43,1,5,0,5,5,6,6,7,17,92016.0,1292,24534.0,8,5,34,30,68,16,44,48,7,5,9,9,4,7,3,4,2,5,8,2,7,7,10,9,4,6,3,8,7,5,0
1,33,36,5,3,0,10,4,7,5,14,4,109843.0,1160,12502.4,2,4,21,42,42,40,29,89,5,3,6,6,7,3,6,5,7,8,6,6,6,5,8,8,2,10,8,2,1,9,1
1,42,28,4,2,0,10,6,7,4,17,2,113984.0,1477,57272.0,7,8,45,37,86,84,21,20,6,9,9,2,6,4,5,6,7,1,3,4,5,4,4,6,6,5,4,8,2,5,0
1,43,22,6,2,0,8,6,3,3,13,2,131009.0,1257,24119.0,7,1,85,4,69,85,61,96,9,7,4,7,10,6,6,8,4,5,3,3,4,4,7,9,7,7,1,2,4,10,0
1,22,41,6,6,1,6,4,4,5,6,7,137171.0,1087,33849.0,4,7,52,39,49,36,20,28,4,7,7,1,2,3,2,5,7,4,3,9,4,2,10,3,3,10,6,7,1,3,1
0,42,27,5,4,0,5,3,5,7,2,9,48181.0,1348,42805.0,6,9,78,51,39,18,88,69,9,4,9,1,6,6,1,5,1,6,1,7,3,4,4,1,6,10,5,6,4,5,0
1,33,41,2,4,0,1,4,7,2,7,15,39528.0,1029,24639.0,2,2,4,41,30,72,9,96,7,2,7,1,4,6,4,2,10,5,6,3,9,8,7,3,2,3,5,5,6,2,0
1,42,43,6,1,0,8,4,5,5,7,15,42390.0,964,12783.0,2,9,75,84,54,21,59,89,8,6,7,7,4,6,9,5,8,6,5,10,4,6,9,5,3,7,1,4,4,3,0
1,23,40,4,3,0,2,4,7,2,3,11,105351.0,1075,37669.0,2,9,67,32,16,87,7,33,5,7,2,6,4,10,4,10,6,10,2,2,3,3,7,9,10,3,3,4,7,3,0
0,28,25,2,1,0,6,3,5,2,2,14,112552.0,1193,15739.0,6,5,83,45,59,59,52,35,5,5,9,9,5,4,10,5,9,10,10,7,3,5,6,9,1,5,6,7,6,8,0
0,34,30,1,6,0,10,5,1,5,16,11,106749.0,1137,21472.0,4,6,58,84,48,71,68,57,1,1,1,2,4,5,1,8,8,3,5,8,10,5,9,2,5,7,6,2,6,5,0
0,43,22,6,2,0,9,1,1,3,5,9,125251.0,1435,13904.0,1,2,86,63,48,78,60,70,3,6,10,7,10,10,5,5,8,8,2,5,7,4,6,7,8,1,9,1,10,3,0
1,40,43,3,4,0,6,6,2,6,8,15,106769.0,990,17262.0,4,8,62,53,14,93,49,16,10,3,6,3,9,5,9,6,7,5,8,2,3,1,10,7,2,2,6,9,1,6,0
0,31,43,3,1,0,5,2,6,4,7,17,27815.0,1479,40689.0,8,9,31,48,11,87,62,7,10,1,4,1,6,10,4,3,2,4,3,1,4,3,7,1,6,9,6,4,10,3,0
0,23,43,6,4,0,6,6,6,5,15,5,130987.0,1551,28317.0,7,6,57,46,38,16,14,81,4,3,3,3,10,9,8,3,7,9,8,6,4,1,4,3,6,10,10,5,1,6,0
1,42,29,1,1,1,10,6,3,3,6,3,37178.0,1057,41794.0,8,8,35,83,96,55,80,71,4,3,4,4,4,9,7,3,8,3,5,3,1,7,6,9,2,3,4,9,1,4,1
1,40,43,3,3,1,5,1,7,3,12,6,79247.0,1516,32465.0,3,5,46,43,50,24,13,11,5,8,5,1,1,1,1,6,4,5,7,3,10,6,7,2,6,2,2,7,3,10,0
0,28,30,2,4,0,5,3,3,1,7,2,28191.0,879,22446.0,2,1,95,16,58,47,70,33,10,9,6,8,6,2,7,9,6,10,9,7,6,8,4,6,9,9,4,7,6,2,1
1,29,39,4,1,0,10,5,3,7,3,3,66765.0,1517,14927.0,6,2,69,4,50,96,38,11,7,1,5,7,5,7,4,10,6,3,3,2,3,2,9,9,1,3,3,7,10,4,0
1,30,25,5,5,1,7,6,1,3,14,3,28295.0,968,26033.0,2,6,85,72,94,54,95,28,9,6,7,5,6,8,7,1,6,6,2,1,1,6,5,6,4,2,3,6,7,3,0
